Date,Ticker,Close,Volume,RSI,StochK,BBLower,BBUpper,DonchLower,DonchUpper,WilliamsR,FearGreed,Patterns,Score,Opinion,ATR,StopLoss,TakeProfit,TrailingStop,TrailingStart,MACD,MACDSignal,MACDHistogram,SMA20,EMA20,SMA50,SMA200,VolumeRatio,TrendRegime,ConfluenceRatio,InstitutionalScore,InstitutionalPassed
2026-07-13,PLTR,130.04,38298396,51.43,72.76,108.60,141.13,106.37,138.90,-27.24,28,ThreeRisingValleys,279.35,HOLD,6.74,119.93,150.26,119.93,133.41,-2.71,-8.06,5.35,124.87,127.73,133.09,156.54,0.85,downtrend,0.00,0.20,false
2026-07-13,POET,8.00,11645311,36.59,4.63,6.87,13.69,7.82,15.08,-95.37,28,ThreeDescendingPeaks|DescendingScallop,151.00,HOLD,1.19,6.22,11.56,6.22,8.59,-1.63,-1.39,-0.24,10.28,9.86,11.69,7.87,0.62,uptrend,0.00,0.23,false
2026-07-13,TSLA,394.76,32685743,47.22,40.71,372.38,428.93,368.60,432.86,-59.29,28,HeadAndShoulders|ThreeRisingValleys,115.79,HOLD,18.59,366.87,450.54,366.87,404.06,2.31,-4.98,7.29,400.66,402.92,409.64,417.98,0.71,downtrend,0.00,0.08,false
2026-07-13,UPST,31.46,2861226,45.89,15.00,29.85,35.91,29.86,36.90,-85.00,28,AscendingScallop|MeasuredMoveDown,123.94,HOLD,2.19,28.18,38.02,28.18,32.55,1.23,1.03,0.20,32.88,32.77,31.34,37.75,0.64,downtrend,0.00,0.08,false
2026-07-14,ABCL,6.74,4217011,52.35,40.46,4.74,8.70,5.01,8.44,-59.54,22,DoubleTop|AscendingScallop|MeasuredMoveDown,97.80,HOLD,0.61,5.83,8.56,5.83,7.04,1.02,0.80,0.23,6.72,6.76,5.78,4.47,0.54,uptrend,0.00,0.63,true
2026-07-14,BE,243.40,7193127,43.31,12.28,221.15,344.85,228.30,351.28,-87.72,22,ThreeDescendingPeaks|DescendingScallop,148.54,HOLD,30.19,198.11,333.97,198.11,258.50,-10.53,5.72,-16.25,283.00,270.29,280.65,171.08,0.48,uptrend,0.00,0.63,true
2026-07-14,CIEN,446.93,1093193,45.02,47.17,412.43,494.58,404.43,494.53,-52.83,22,DoubleTop,54.81,HOLD,32.18,398.65,543.48,398.65,463.02,0.12,-16.89,17.01,453.50,460.37,508.69,336.26,0.37,uptrend,0.00,0.63,true
2026-07-14,DLO,14.84,964474,65.02,80.58,11.29,15.92,11.94,15.51,-19.42,22,ThreeRisingValleys|AscendingScallop,450.63,HOLD,0.65,13.87,16.78,13.87,15.16,1.16,0.82,0.34,13.60,13.86,12.82,13.38,0.29,uptrend,0.00,0.25,false
2026-07-14,DNA,9.04,631990,48.06,12.13,8.08,10.70,7.94,11.14,-87.87,22,AscendingScallop|MeasuredMoveDown,101.56,HOLD,0.77,7.89,11.34,7.89,9.42,0.62,0.61,0.01,9.39,9.31,8.95,9.26,0.54,downtrend,0.00,0.40,false
2026-07-14,GEV,1066.01,1764876,50.80,24.84,980.43,1176.70,957.36,1195.94,-75.16,22,HeadAndShoulders|AscendingScallop,108.34,HOLD,57.18,980.24,1237.55,980.24,1094.60,54.18,67.94,-13.76,1078.56,1067.69,1037.97,810.54,0.58,uptrend,0.00,0.63,true
2026-07-14,GLW,187.64,6754866,46.79,9.90,156.71,247.40,172.75,271.78,-90.10,22,,160.73,HOLD,17.21,161.82,239.28,161.82,196.25,9.34,13.84,-4.50,202.06,197.11,191.91,131.03,0.40,uptrend,0.00,0.63,true
2026-07-14,GOOGL,359.51,18165860,49.35,68.23,339.02,376.21,330.20,376.00,-31.77,22,DoubleTop|CupWithHandle,219.05,HOLD,10.31,344.05,390.43,344.05,364.66,-0.79,-5.17,4.38,357.61,359.41,372.29,319.98,0.53,uptrend,0.50,0.60,true
2026-07-14,INTC,107.76,90744188,43.21,14.72,101.13,144.95,101.79,142.35,-85.28,22,DoubleTop,137.63,HOLD,9.32,93.78,135.72,93.78,112.42,-1.67,5.23,-6.89,123.04,117.35,117.44,63.22,0.77,uptrend,0.00,0.63,true
2026-07-14,IONQ,39.29,17191181,30.45,3.58,38.24,62.85,38.62,63.56,-96.42,22,ThreeDescendingPeaks|DescendingScallop,176.00,HOLD,4.18,33.02,51.82,33.02,41.38,-5.45,-5.29,-0.16,50.54,48.92,54.90,48.69,0.78,downtrend,0.00,0.08,false
2026-07-14,OPEN,4.55,98260871,47.15,27.59,4.06,5.19,4.18,5.49,-72.41,22,,137.17,HOLD,0.39,3.97,5.71,3.97,4.74,0.19,0.00,0.19,4.63,4.69,4.71,5.85,1.34,downtrend,0.00,0.08,false
2026-07-14,PLTR,133.72,49516261,54.96,84.08,108.48,141.83,106.37,138.90,-15.92,22,ThreeRisingValleys,361.07,HOLD,7.20,122.92,155.32,122.92,137.32,-0.20,-6.94,6.74,125.15,128.30,132.99,156.31,1.08,downtrend,0.00,0.28,false
2026-07-14,POET,8.81,13530396,42.18,25.85,6.80,13.39,7.82,15.08,-74.15,22,ThreeDescendingPeaks|DescendingScallop,140.70,HOLD,1.16,7.06,12.30,7.06,9.39,-1.48,-1.45,-0.03,10.09,9.76,11.72,7.89,0.76,uptrend,0.00,0.38,false
2026-07-14,TSLA,396.18,22670942,47.70,42.92,371.93,428.35,368.60,432.86,-57.08,22,HeadAndShoulders,112.04,HOLD,17.80,369.48,449.57,369.48,405.08,4.92,-3.27,8.19,400.14,402.27,409.93,417.75,0.52,downtrend,0.00,0.08,false
2026-07-14,UPST,31.72,2976437,46.96,12.35,30.06,35.82,30.04,36.90,-87.65,22,HeadAndShoulders|MeasuredMoveDown,118.95,HOLD,2.13,28.52,38.11,28.52,32.79,1.15,1.09,0.06,32.94,32.67,31.35,37.60,0.67,downtrend,0.00,0.08,false
2026-07-15,ABCL,6.74,3720240,52.35,27.66,4.93,8.66,5.01,8.44,-72.34,25,DoubleTop|AscendingScallop,135.03,HOLD,0.59,5.86,8.50,5.86,7.03,0.93,0.86,0.07,6.80,6.76,5.83,4.48,0.47,uptrend,0.00,0.63,true
2026-07-15,BE,239.38,10533068,42.52,16.19,216.60,345.89,217.76,351.28,-83.81,25,ThreeDescendingPeaks|DescendingScallop,133.46,HOLD,29.94,194.47,329.21,194.47,254.35,-10.65,3.06,-13.72,281.25,267.35,279.63,171.94,0.69,uptrend,0.00,0.63,true
2026-07-15,CIEN,418.46,1654216,39.54,15.60,407.75,494.76,404.40,494.53,-84.40,25,DoubleTop|DescendingScallop,119.13,HOLD,33.17,368.71,517.97,368.71,435.04,-2.28,-13.11,10.82,451.26,456.37,506.35,337.67,0.58,uptrend,0.00,0.63,true
2026-07-15,DLO,14.90,1241325,65.51,82.03,11.37,16.06,11.94,15.51,-17.97,25,ThreeRisingValleys|AscendingScallop,452.76,HOLD,0.63,13.96,16.78,13.96,15.21,1.20,0.89,0.31,13.72,13.96,12.84,13.38,0.38,uptrend,0.00,0.25,false
2026-07-15,DNA,9.00,606839,47.62,10.46,8.22,10.65,7.94,11.14,-89.54,25,AscendingScallop|MeasuredMoveDown,183.69,HOLD,0.74,7.90,11.21,7.90,9.37,0.49,0.63,-0.14,9.43,9.28,8.94,9.25,0.52,downtrend,0.00,0.12,false
2026-07-15,GEV,1055.28,2152659,49.58,28.12,994.62,1170.13,980.73,1195.94,-71.88,25,DoubleBottom|DoubleTop|AscendingScallop,176.11,HOLD,58.71,967.22,1231.40,967.22,1084.63,50.34,66.61,-16.27,1082.37,1066.50,1037.81,812.78,0.72,uptrend,0.00,0.63,true
2026-07-15,GLW,174.41,13324827,42.51,6.99,154.83,247.94,167.09,271.78,-93.01,25,ThreeDescendingPeaks,161.67,HOLD,17.46,148.21,226.80,148.21,183.14,5.57,12.93,-7.36,201.39,194.95,192.23,131.50,0.78,uptrend,0.00,0.63,true
2026-07-15,GOOGL,370.92,28115784,56.87,93.72,338.89,376.50,330.20,376.00,-6.28,25,DoubleTop,252.97,BUY,10.70,354.86,403.03,354.86,376.27,1.91,-4.07,5.98,357.69,360.51,372.00,320.60,0.82,uptrend,0.83,0.67,true
2026-07-15,INTC,102.99,119660956,40.40,8.78,98.36,145.24,99.20,142.35,-91.22,25,ThreeDescendingPeaks|DescendingScallop,151.00,HOLD,9.39,88.91,131.16,88.91,107.68,-3.93,3.78,-7.71,121.80,115.98,117.50,63.56,1.02,uptrend,0.00,0.63,true
2026-07-15,IONQ,37.51,20320642,28.64,3.57,36.82,61.90,36.86,61.99,-96.43,25,ThreeDescendingPeaks|DescendingScallop,176.00,HOLD,4.11,31.35,49.84,31.35,39.56,-5.70,-5.38,-0.32,49.36,47.84,54.73,48.53,0.93,downtrend,0.00,0.08,false
2026-07-15,OPEN,4.75,115182772,51.10,42.47,4.06,5.20,4.18,5.49,-57.53,25,,174.55,HOLD,0.39,4.17,5.91,4.17,4.94,0.21,0.04,0.17,4.63,4.70,4.70,5.83,1.50,downtrend,0.00,0.28,false
2026-07-15,PLTR,133.76,25984282,55.00,84.20,108.54,141.67,106.37,138.90,-15.80,25,ThreeRisingValleys,348.37,HOLD,6.97,123.30,154.67,123.30,137.25,1.61,-5.64,7.25,125.11,128.82,132.78,156.08,0.57,downtrend,0.00,0.20,false
2026-07-15,POET,8.27,14941769,39.67,13.72,6.93,12.69,7.82,14.18,-86.28,25,ThreeDescendingPeaks|DescendingScallop,135.00,HOLD,1.15,6.54,11.73,6.54,8.85,-1.44,-1.50,0.07,9.81,9.62,11.74,7.90,0.91,uptrend,0.00,0.30,false
2026-07-15,TSLA,394.46,31393664,47.14,40.24,371.46,427.15,368.60,432.86,-59.76,25,DoubleTop|HeadAndShoulders,116.59,HOLD,17.66,367.96,447.45,367.96,403.29,6.02,-1.61,7.62,399.31,401.53,410.00,417.61,0.73,downtrend,0.00,0.08,false
2026-07-15,UPST,31.59,2579628,46.46,10.15,29.98,35.84,30.04,36.90,-89.85,25,,204.31,SELL,2.09,34.72,25.33,34.72,30.55,0.91,1.10,-0.19,32.91,32.57,31.32,37.47,0.61,downtrend,0.00,0.08,false
2026-07-16,ABCL,6.16,7394725,45.60,4.60,5.13,8.57,5.17,8.44,-95.40,25,DoubleTop|AscendingScallop,138.53,HOLD,0.59,5.27,7.94,5.27,6.46,0.73,0.88,-0.15,6.85,6.70,5.86,4.48,0.92,uptrend,0.00,0.63,true
2026-07-16,BE,206.73,16197840,36.61,1.88,205.19,349.89,204.56,351.28,-98.12,25,ThreeDescendingPeaks|DescendingScallop,151.00,HOLD,30.39,161.15,297.90,161.15,221.92,-14.54,-0.12,-14.42,277.54,261.57,277.99,172.62,1.05,uptrend,0.00,0.63,true
2026-07-16,CIEN,388.81,2379621,34.79,2.03,398.51,499.85,386.65,494.53,-97.97,25,DoubleTop|ThreeDescendingPeaks|DescendingScallop,135.00,HOLD,33.12,339.13,488.17,339.13,405.37,-6.80,-10.21,3.41,449.18,449.94,503.36,338.90,0.86,uptrend,0.00,0.57,true
2026-07-16,DLO,14.59,1353766,60.71,72.12,11.49,16.13,11.94,15.51,-27.88,25,ThreeRisingValleys|AscendingScallop,405.20,HOLD,0.61,13.67,16.42,13.67,14.90,1.23,0.96,0.27,13.81,14.02,12.86,13.38,0.42,uptrend,0.00,0.25,false
2026-07-16,DNA,8.29,1243751,40.52,2.40,8.24,10.63,8.20,11.14,-97.60,25,DoubleBottom|DoubleTop,225.00,SELL,0.74,9.40,6.07,9.40,7.92,0.32,0.61,-0.29,9.43,9.19,8.90,9.23,1.04,downtrend,0.00,0.06,false
2026-07-16,GEV,1036.22,2818629,47.39,18.38,1006.98,1163.15,992.00,1195.94,-81.62,25,DoubleBottom|DoubleTop,117.90,HOLD,57.51,949.95,1208.75,949.95,1064.98,40.88,63.18,-22.30,1085.07,1063.62,1037.06,814.93,0.94,uptrend,0.00,0.63,true
2026-07-16,GLW,158.39,17575850,37.98,3.38,151.26,249.61,154.43,271.78,-96.62,25,ThreeDescendingPeaks|DescendingScallop,155.00,HOLD,17.64,131.92,211.32,131.92,167.21,-1.41,11.17,-12.58,200.43,191.47,192.20,131.90,1.02,uptrend,0.00,0.63,true
2026-07-16,GOOGL,354.46,40951931,46.21,53.83,339.32,374.18,330.20,375.27,-46.17,25,DoubleTop,71.95,HOLD,11.58,337.09,389.20,337.09,360.25,2.32,-2.97,5.28,356.75,359.93,371.42,321.14,1.17,uptrend,0.00,0.54,false
2026-07-16,INTC,96.98,105837548,37.12,3.20,95.02,146.57,95.48,142.35,-96.80,25,ThreeDescendingPeaks|DescendingScallop,151.00,HOLD,9.26,83.09,124.77,83.09,101.61,-6.31,2.12,-8.43,120.80,114.17,117.53,63.87,0.91,uptrend,0.00,0.63,true
2026-07-16,IONQ,35.10,24352451,26.36,2.13,34.73,61.90,34.67,61.99,-97.87,25,ThreeDescendingPeaks|DescendingScallop,176.00,HOLD,4.02,29.07,47.16,29.07,37.11,-6.20,-5.47,-0.73,48.31,46.62,54.51,48.37,1.11,downtrend,0.00,0.08,false
2026-07-16,OPEN,4.57,143539272,47.65,28.57,4.06,5.19,4.18,5.49,-71.43,25,AscendingScallop,164.69,HOLD,0.38,4.00,5.71,4.00,4.76,0.20,0.08,0.12,4.63,4.69,4.69,5.81,1.78,downtrend,0.00,0.08,false
2026-07-16,PLTR,134.44,28569134,55.69,85.34,108.47,141.86,106.37,138.90,-14.66,25,AscendingScallop,347.92,HOLD,6.92,124.07,155.19,124.07,137.90,3.25,-4.14,7.39,125.17,129.36,132.55,155.87,0.63,downtrend,0.00,0.20,false
2026-07-16,POET,7.67,16399541,37.03,7.03,6.85,12.27,7.47,13.23,-92.97,25,ThreeDescendingPeaks|DescendingScallop,160.00,HOLD,1.13,5.98,11.05,5.98,8.23,-1.44,-1.53,0.09,9.56,9.44,11.75,7.91,1.02,downtrend,0.00,0.23,false
2026-07-16,TSLA,391.06,28935215,45.99,34.95,370.68,426.58,368.60,432.86,-65.05,25,DoubleTop,125.58,HOLD,17.12,365.39,442.41,365.39,399.62,4.97,-0.07,5.04,398.63,400.53,409.97,417.36,0.68,downtrend,0.00,0.08,false
2026-07-16,UPST,30.88,3012257,43.76,8.51,29.79,35.89,30.04,36.90,-91.49,25,DoubleBottom|DoubleTop,218.64,SELL,2.06,33.97,24.70,33.97,29.85,0.56,1.07,-0.50,32.84,32.41,31.30,37.34,0.73,downtrend,0.00,0.08,false
2026-07-17,ABCL,6.47,4221652,49.30,20.68,5.29,8.51,5.33,8.44,-79.32,27,DoubleTop|AscendingScallop,105.73,HOLD,0.59,5.57,8.25,5.57,6.76,0.57,0.87,-0.30,6.90,6.68,5.89,4.49,0.53,uptrend,0.00,0.63,true
2026-07-17,BE,214.96,14533705,38.92,16.24,196.85,351.22,194.60,351.28,-83.76,27,ThreeDescendingPeaks|DescendingScallop,142.52,HOLD,30.30,169.51,305.86,169.51,230.11,-20.13,-4.06,-16.08,274.04,257.14,276.38,173.33,0.93,uptrend,0.00,0.63,true
2026-07-17,CIEN,374.41,3363361,32.73,11.60,385.93,506.20,359.01,494.53,-88.40,27,DoubleTop|ThreeDescendingPeaks|DescendingScallop,211.14,SELL,32.88,423.73,275.76,423.73,357.97,-13.98,-8.77,-5.21,446.07,442.75,499.95,340.06,1.20,uptrend,0.00,0.57,true
2026-07-17,DLO,14.48,1936565,59.06,65.26,11.61,16.18,11.94,15.51,-34.74,27,BearishFlag|DoubleTop|HeadAndShoulders|AscendingScallop,86.80,HOLD,0.62,13.55,16.34,13.55,14.79,1.25,1.02,0.23,13.90,14.07,12.87,13.38,0.59,uptrend,0.00,0.25,false
2026-07-17,DNA,7.91,1158250,37.31,6.24,8.08,10.72,7.70,11.14,-93.76,27,ThreeDescendingPeaks|DescendingScallop,211.67,SELL,0.73,9.00,5.72,9.00,7.55,0.17,0.56,-0.39,9.40,9.06,8.87,9.20,0.97,downtrend,0.00,0.06,false
2026-07-17,GEV,1057.84,3281343,50.08,35.45,1008.17,1162.86,982.00,1195.94,-64.55,27,DoubleTop,65.74,HOLD,59.62,968.40,1236.71,968.40,1087.65,25.83,57.02,-31.19,1085.52,1063.07,1036.31,817.21,1.11,uptrend,0.00,0.63,true
2026-07-17,GLW,154.61,14202527,36.98,6.15,147.35,251.44,146.94,271.78,-93.85,27,ThreeDescendingPeaks|DescendingScallop,151.00,HOLD,17.20,128.81,206.22,128.81,163.21,-9.07,8.41,-17.48,199.39,187.96,192.05,132.27,0.81,uptrend,0.00,0.63,true
2026-07-17,GOOGL,346.77,29853865,42.23,17.63,338.27,373.53,330.20,375.27,-82.37,27,DoubleTop,72.50,HOLD,11.69,329.24,381.84,329.24,352.61,2.11,-1.91,4.02,355.90,358.68,370.59,321.66,0.84,uptrend,0.00,0.34,false
2026-07-17,INTC,95.04,120108222,36.10,10.33,91.38,147.60,89.59,142.35,-89.67,27,ThreeDescendingPeaks|DescendingScallop,150.07,HOLD,9.21,81.23,122.66,81.23,99.64,-9.53,0.06,-9.59,119.49,112.35,117.27,64.17,1.03,uptrend,0.00,0.63,true
2026-07-17,IONQ,34.78,23845271,26.06,6.91,32.86,61.78,33.29,61.99,-93.09,27,ThreeDescendingPeaks|DescendingScallop,176.00,HOLD,3.92,28.90,46.54,28.90,36.74,-6.89,-5.64,-1.25,47.32,45.50,54.25,48.22,1.08,downtrend,0.00,0.08,false
2026-07-17,OPEN,4.50,106419159,46.33,19.30,4.06,5.19,4.18,5.49,-80.70,27,MeasuredMoveDown,144.39,HOLD,0.37,3.95,5.61,3.95,4.68,0.18,0.11,0.07,4.63,4.67,4.67,5.79,1.27,downtrend,0.00,0.08,false
2026-07-17,PLTR,132.38,31565729,53.04,73.20,108.43,142.08,106.37,138.90,-26.80,27,HeadAndShoulders|AscendingScallop,217.34,HOLD,6.92,122.00,153.14,122.00,135.84,4.54,-2.50,7.04,125.25,129.64,132.48,155.64,0.70,downtrend,0.00,0.20,false
2026-07-17,POET,7.39,14423007,35.84,6.27,6.70,11.97,7.19,12.70,-93.73,27,ThreeDescendingPeaks|DescendingScallop,160.00,HOLD,1.08,5.77,10.64,5.77,7.93,-1.55,-1.56,0.00,9.33,9.24,11.72,7.92,0.91,downtrend,0.00,0.08,false
2026-07-17,TSLA,380.84,29958144,42.62,6.51,368.85,426.86,368.60,432.86,-93.49,27,ThreeDescendingPeaks|DescendingScallop,159.37,HOLD,16.88,355.52,431.49,355.52,389.28,2.27,0.94,1.33,397.85,398.66,409.80,417.05,0.72,downtrend,0.00,0.08,false
2026-07-17,UPST,29.51,3937817,39.04,6.81,29.57,36.01,28.97,36.90,-93.19,27,ThreeDescendingPeaks|DescendingScallop,211.67,SELL,2.05,32.59,23.36,32.59,28.48,0.13,0.98,-0.85,32.79,32.13,31.27,37.23,0.97,downtrend,0.00,0.08,false
2026-07-17,ABCL,6.47,4227700,49.30,20.68,5.29,8.51,5.33,8.44,-79.32,25,DoubleTop|AscendingScallop,105.73,HOLD,0.59,5.57,8.25,5.57,6.76,0.57,0.87,-0.30,6.90,6.68,5.89,4.49,0.53,uptrend,0.00,0.63,true
2026-07-17,BE,214.96,17035900,38.92,16.24,196.85,351.22,194.60,351.28,-83.76,25,ThreeDescendingPeaks|DescendingScallop,142.52,HOLD,30.30,169.51,305.86,169.51,230.11,-20.13,-4.06,-16.08,274.04,257.14,276.38,173.33,1.08,uptrend,0.00,0.63,true
2026-07-17,CIEN,374.41,3364700,32.73,11.60,385.93,506.20,359.01,494.53,-88.40,25,DoubleTop|ThreeDescendingPeaks|DescendingScallop,211.14,SELL,32.88,423.73,275.76,423.73,357.97,-13.98,-8.77,-5.21,446.07,442.75,499.95,340.06,1.20,uptrend,0.00,0.57,true
2026-07-17,DLO,14.48,1947000,59.06,65.26,11.61,16.18,11.94,15.51,-34.74,25,BearishFlag|DoubleTop|HeadAndShoulders|AscendingScallop,86.80,HOLD,0.62,13.55,16.34,13.55,14.79,1.25,1.02,0.23,13.90,14.07,12.87,13.38,0.60,uptrend,0.00,0.25,false
2026-07-17,DNA,7.91,1158300,37.31,6.24,8.08,10.72,7.70,11.14,-93.76,25,ThreeDescendingPeaks|DescendingScallop,211.67,SELL,0.73,9.00,5.72,9.00,7.55,0.17,0.56,-0.39,9.40,9.06,8.87,9.20,0.97,downtrend,0.00,0.06,false
2026-07-17,GEV,1057.84,3283000,50.08,35.45,1008.17,1162.86,982.00,1195.94,-64.55,25,DoubleTop,65.74,HOLD,59.62,968.40,1236.71,968.40,1087.65,25.83,57.02,-31.19,1085.52,1063.07,1036.31,817.21,1.11,uptrend,0.00,0.63,true
2026-07-17,GLW,154.61,14208900,36.98,6.14,147.35,251.44,146.94,271.78,-93.86,25,ThreeDescendingPeaks|DescendingScallop,151.00,HOLD,17.20,128.81,206.22,128.81,163.21,-9.07,8.41,-17.48,199.39,187.96,192.05,132.27,0.81,uptrend,0.00,0.63,true
2026-07-17,GOOGL,346.77,29929300,42.23,17.63,338.27,373.53,330.20,375.27,-82.37,25,DoubleTop,72.50,HOLD,11.69,329.24,381.84,329.24,352.61,2.11,-1.91,4.02,355.90,358.68,370.59,321.66,0.85,uptrend,0.00,0.34,false
2026-07-17,INTC,95.04,126401800,36.10,10.33,91.38,147.60,89.59,142.35,-89.67,25,ThreeDescendingPeaks|DescendingScallop,150.07,HOLD,9.21,81.23,122.66,81.23,99.64,-9.53,0.06,-9.59,119.49,112.35,117.27,64.17,1.08,uptrend,0.00,0.63,true
2026-07-17,IONQ,34.78,23910500,26.06,6.91,32.86,61.78,33.29,61.99,-93.09,25,ThreeDescendingPeaks|DescendingScallop,176.00,HOLD,3.92,28.90,46.54,28.90,36.74,-6.89,-5.64,-1.25,47.32,45.50,54.25,48.22,1.08,downtrend,0.00,0.08,false
2026-07-17,OPEN,4.50,106445200,46.33,19.30,4.06,5.19,4.18,5.49,-80.70,25,MeasuredMoveDown,144.39,HOLD,0.37,3.95,5.61,3.95,4.68,0.18,0.11,0.07,4.63,4.67,4.67,5.79,1.27,downtrend,0.00,0.08,false
2026-07-17,PLTR,132.38,31841300,53.04,73.20,108.43,142.08,106.37,138.90,-26.80,25,HeadAndShoulders|AscendingScallop,217.34,HOLD,6.92,122.00,153.14,122.00,135.84,4.54,-2.50,7.04,125.25,129.64,132.48,155.64,0.71,downtrend,0.00,0.20,false
2026-07-17,POET,7.39,14576500,35.84,6.27,6.70,11.97,7.19,12.70,-93.73,25,ThreeDescendingPeaks|DescendingScallop,160.00,HOLD,1.08,5.76,10.64,5.76,7.93,-1.55,-1.56,0.00,9.33,9.24,11.72,7.92,0.92,downtrend,0.00,0.08,false
2026-07-17,TSLA,380.84,31317100,42.62,6.51,368.85,426.86,368.60,432.86,-93.49,25,ThreeDescendingPeaks|DescendingScallop,159.37,HOLD,16.88,355.52,431.49,355.52,389.28,2.27,0.94,1.33,397.85,398.66,409.80,417.05,0.75,downtrend,0.00,0.08,false
2026-07-17,UPST,29.51,4167400,39.04,6.81,29.57,36.01,28.97,36.90,-93.19,25,ThreeDescendingPeaks|DescendingScallop,211.67,SELL,2.05,32.59,23.36,32.59,28.48,0.13,0.98,-0.85,32.79,32.13,31.27,37.23,1.03,downtrend,0.00,0.08,false
2026-07-17,ABCL,6.47,4227700,49.30,20.68,5.29,8.51,5.33,8.44,-79.32,28,DoubleTop|AscendingScallop,105.73,HOLD,0.59,5.57,8.25,5.57,6.76,0.57,0.87,-0.30,6.90,6.68,5.89,4.49,0.53,uptrend,0.00,0.63,true
2026-07-17,BE,214.96,17035900,38.92,16.24,196.85,351.22,194.60,351.28,-83.76,28,ThreeDescendingPeaks|DescendingScallop,142.52,HOLD,30.30,169.51,305.86,169.51,230.11,-20.13,-4.06,-16.08,274.04,257.14,276.38,173.33,1.08,uptrend,0.00,0.63,true
2026-07-17,CIEN,374.41,3364700,32.73,11.60,385.93,506.20,359.01,494.53,-88.40,28,DoubleTop|ThreeDescendingPeaks|DescendingScallop,211.14,SELL,32.88,423.73,275.76,423.73,357.97,-13.98,-8.77,-5.21,446.07,442.75,499.95,340.06,1.20,uptrend,0.00,0.57,true
2026-07-17,DLO,14.48,1947000,59.06,65.26,11.61,16.18,11.94,15.51,-34.74,28,BearishFlag|DoubleTop|HeadAndShoulders|AscendingScallop,86.80,HOLD,0.62,13.55,16.34,13.55,14.79,1.25,1.02,0.23,13.90,14.07,12.87,13.38,0.60,uptrend,0.00,0.25,false
2026-07-17,DNA,7.91,1158300,37.31,6.24,8.08,10.72,7.70,11.14,-93.76,28,ThreeDescendingPeaks|DescendingScallop,211.67,SELL,0.73,9.00,5.72,9.00,7.55,0.17,0.56,-0.39,9.40,9.06,8.87,9.20,0.97,downtrend,0.00,0.06,false
2026-07-17,GEV,1057.84,3283000,50.08,35.45,1008.17,1162.86,982.00,1195.94,-64.55,28,DoubleTop,65.74,HOLD,59.62,968.40,1236.71,968.40,1087.65,25.83,57.02,-31.19,1085.52,1063.07,1036.31,817.21,1.11,uptrend,0.00,0.63,true
2026-07-17,GLW,154.61,14208900,36.98,6.14,147.35,251.44,146.94,271.78,-93.86,28,ThreeDescendingPeaks|DescendingScallop,151.00,HOLD,17.20,128.81,206.22,128.81,163.21,-9.07,8.41,-17.48,199.39,187.96,192.05,132.27,0.81,uptrend,0.00,0.63,true
2026-07-17,GOOGL,346.77,29929300,42.23,17.63,338.27,373.53,330.20,375.27,-82.37,28,DoubleTop,72.50,HOLD,11.69,329.24,381.84,329.24,352.61,2.11,-1.91,4.02,355.90,358.68,370.59,321.66,0.85,uptrend,0.00,0.34,false
2026-07-17,INTC,95.04,126401800,36.10,10.33,91.38,147.60,89.59,142.35,-89.67,28,ThreeDescendingPeaks|DescendingScallop,150.07,HOLD,9.21,81.23,122.66,81.23,99.64,-9.53,0.06,-9.59,119.49,112.35,117.27,64.17,1.08,uptrend,0.00,0.63,true
2026-07-17,IONQ,34.78,23910500,26.06,6.91,32.86,61.78,33.29,61.99,-93.09,28,ThreeDescendingPeaks|DescendingScallop,176.00,HOLD,3.92,28.90,46.54,28.90,36.74,-6.89,-5.64,-1.25,47.32,45.50,54.25,48.22,1.08,downtrend,0.00,0.08,false
2026-07-17,OPEN,4.50,106445200,46.33,19.30,4.06,5.19,4.18,5.49,-80.70,28,MeasuredMoveDown,144.39,HOLD,0.37,3.95,5.61,3.95,4.68,0.18,0.11,0.07,4.63,4.67,4.67,5.79,1.27,downtrend,0.00,0.08,false
2026-07-17,PLTR,132.38,31841300,53.04,73.20,108.43,142.08,106.37,138.90,-26.80,28,HeadAndShoulders|AscendingScallop,217.34,HOLD,6.92,122.00,153.14,122.00,135.84,4.54,-2.50,7.04,125.25,129.64,132.48,155.64,0.71,downtrend,0.00,0.20,false
2026-07-17,POET,7.39,14576500,35.84,6.27,6.70,11.97,7.19,12.70,-93.73,28,ThreeDescendingPeaks|DescendingScallop,160.00,HOLD,1.08,5.76,10.64,5.76,7.93,-1.55,-1.56,0.00,9.33,9.24,11.72,7.92,0.92,downtrend,0.00,0.08,false
2026-07-17,TSLA,380.84,31317100,42.62,6.51,368.85,426.86,368.60,432.86,-93.49,28,ThreeDescendingPeaks|DescendingScallop,159.37,HOLD,16.88,355.52,431.49,355.52,389.28,2.27,0.94,1.33,397.85,398.66,409.80,417.05,0.75,downtrend,0.00,0.08,false
2026-07-17,UPST,29.51,4167400,39.04,6.81,29.57,36.01,28.97,36.90,-93.19,28,ThreeDescendingPeaks|DescendingScallop,211.67,SELL,2.05,32.59,23.36,32.59,28.48,0.13,0.98,-0.85,32.79,32.13,31.27,37.23,1.03,downtrend,0.00,0.08,false
